offer_id,title,shop_name,price_eur,brand,category_label,cluster_id,cluster_label
o02772,PALIT GeForce RTX 5080 Gaming Pro 16GB GDDR7 Grafikkarte HDMI/3xDP,Cyberport,1263.43,Palit,Grafikkarten,c01057,GeForce RTX 5080 GamingPro 16 GB GDDR7
o02773,Google Pixel 6 Pro 5G Smartphone 128GB 12GB RAM white 5003mAh Triple-Kamera NEU,ebay.de,244.90,Google,Handys ohne Vertrag,c01120,Pixel 6 Pro 128 GB Cloudy White
o02774,"G.Skill Ripjaws S5 Black 64GB DDR5 6000-32, F5-6000J3238G32GX2-RS5K",Amazon Marketplace CE,1095.71,G.SKILL,Arbeitsspeicher,c01110,Ripjaws S5 DDR5-6000 64GB Kit (2x32GB) CL32 Schwarz F5-6000J3238G32GX2-RS5K
o02775,Samsung SSD 990 PRO 2TB M.2 - MZ-V9P2T0BW,Electronis.de,347.87,Samsung,SSD Festplatten,c01114,990 PRO 2 TB M.2 MZ-V9P2T0BW
o02776,"Samsung QLED Q7FA Vision AI QLED-TV 214cm 85 Zoll EEK G (A - G) CI+, DVB-C, DVB-S2, DVB-T2, PVR ready, QLED, Smart TV, UHD, WLAN",voelkner,1183.31,Samsung,Fernseher,c00087,GQ85Q7F2 85'' QLED 4K Vision AI Smart TV Q7F2
o02777,"Apple iPad mini 8.3 (A17 Pro, 2024) WiFi + Cellular 128 GB Blau 21.1 cm (8.3 Zoll) Apple A17 Pro",Conrad,839.00,Apple,Tablet PCs,c00360,iPad mini (7. Generation 2024) 128 GB Wi-Fi + Cellular Blau
o02778,Google Pixel 10a 8/256 GB berry Android 16 Smartphone,Cyberport,540.00,Google,Handys ohne Vertrag,c00214,Pixel 10a 256 GB Berry
o02779,"Apple MacBook Pro 16"" 2024 M4 Max/48/1 TB 16C CPU 40C GPU Space Schwarz MX313D/A",computeruniverse.net,4126.21,Apple,Notebooks,c01061,MacBook Pro 16 2024 M4 Max 48 GB RAM 1 TB SSD 40-Core GPU Space Schwarz
o02780,"Apple iPad Air 11 (M2), 1TB Wi-Fi, Violett - Violett",Kaufland.de,1334.06,Apple,Tablet PCs,c01121,"iPad Air 11"" (6. Generation 2024) 1 TB Wi-Fi violett"
o02781,"Segway-Ninebot E3 D E-Scooter für Pendler mit Straßenzulassung, 45km Reichweite (37km bei 20km/h), 800W Motor, faltbar & leicht (17,5kg), Federung vorne & hinten, 10-Zoll Reifen, IPX5",amazon.de,359.99,Segway,E-Scooter,c00671,Ninebot E3 D
o02782,"HP OMEN by HP Laptop 16-ap0175ng - AMD Ryzen 9 8940HX - FreeDOS 3.0 - GeForce RTX 5070 - 32 GB RAM - 1 TB SSD NVMe - 40.6 cm (16"") - Schwarz",Kaufland.de,1716.00,HP,Notebooks,c01122,OMEN 16-ap0175ng AMD Ryzen 9 8940HX 32 GB RAM 1 TB SSD RTX 5070
o02783,tonies® Bluetooth Kopfhörer | Rot,Duo-Shop,37.95,Tonies,Kopfhörer,c00261,Bluetooth-Kopfhörer Rot
o02784,Lenovo ThinkPad T16 Gen 4 (AMD) 21QN005KGE,Notebookstore,2155.00,Lenovo,Notebooks,c01123,"ThinkPad T16 G4 16"" AMD Ryzen AI 7 Pro 350 32 GB RAM 1 TB SSD Win11 Pro 21QN005KGE"
o02785,"LG 27U731SA-W (3840 x 2160 Pixel, 27""), Monitor, Weiss",Galaxus.de,301.26,LG,Monitore,c00539,Smart Monitor 27U731SA-W  27''
o02786,Apple Studio Display Nanotexturglas Neigungsverstellbar,notebooksbilliger,1449.00,Apple,Monitore,c00008,Studio Display 27'' (2022) Nanotexturglas neigbar MYJK3D/A
o02787,Apple Watch Series 11 GPS 46mm Space Grey Aluminium Gehäuse mit Sport Band (black) - M/L,computeruniverse.net,445.27,Apple,Smartwatches,c01105,Watch Series 11 GPS 46mm Space Grey Aluminium Sport Band black M/L
o02788,APPLE Watch Ultra 3 Titanium - Cellular - 49mm - Black Alp Lp M- MF0V4QF/A - NEU,ebay.de,729.95,Apple,Smartwatches,c00882,Watch Ultra 3 GPS + Cellular 49 mm Titangehäuse Schwarz Alpine Loop Schwarz M
o02789,"DE'LONGHI Espressomaschine ""LA SPECIALISTA ARTE EVO COLD BREW 8004399027190"", grau (titan), 2, Kaffeemaschinen, 8 Mahlgrade, 3 Temperatureinstellungen & Cold Brew inkl. Barista Kit, Espressomaschine",baur.de,525.95,De'Longhi,Espressomaschinen,c01064,La Specialista Arte Evo Cold Brew EC9255.T
o02790,"ASUS ExpertBook B1 (15.60"", 512 GB, 16 GB, DE, AMD Ryzen 5 7535U), Notebook, Grau",Galaxus.de,883.93,Asus,Notebooks,c00457,"ExpertBook B1 15,6'' AMD Ryzen 5 7535U 16 GB RAM 512 GB SSD Win11 Pro Gentle Grey"
o02791,"Kingston 32GB 6000MT/s DDR5 CL36 DIMM FURY Beast Schwarz (1 x 32GB, 6000 MHz, DDR5-RAM, DIMM), RAM, Schwarz",Galaxus.de,469.89,Kingston,Arbeitsspeicher,c00108,FURY Beast DDR5 6000MT/s 32GB Modul (1x32GB) CL36 Schwarz KF560C36BBE2-32
o02792,Apple iPhone 17 Pro 512GB Deep Blue (MG8N4ZD/A),JACOB,1504.47,Apple,Handys ohne Vertrag,c00267,iPhone 17 Pro 512 GB Tiefblau
o02793,"Samsung Galaxy Watch 8 (40 mm, 4G), Smartwatch",Galaxus.de,225.73,Samsung,Smartwatches,c00670,Galaxy Watch8 LTE 40 mm Graphite Sport Band Graphite S/M
o02794,"PALIT GeForce RTX 5080 GamingPro, 16GB GDDR7",e-tec,1276.05,Palit,Grafikkarten,c01057,GeForce RTX 5080 GamingPro 16 GB GDDR7
o02795,"Acer Aspire 14 AI (A14-11M-X7MH) AI Laptop, Copilot+ PC, 14"" WUXGA IPS 120Hz Display, Qualcomm Snapdragon X X1-26-100, 16 GB RAM, 512 GB SSD, Qualcomm Adreno GPU, Windows 11, QWERTZ Layout",Amazon Marketplace PC Notebook,772.20,Acer,Notebooks,c00413,Aspire 14 AI A14-11M-X7MH Snapdragon X X1-26-100 16 GB RAM 512 GB SSD
o02796,"Samsung M70F 43 Zoll 4K Smart AI Monitor, VA-Panel, 3840 x 2160, 60Hz, 4ms (G/G), Speaker, Gaming Hub, 4K Upscaling, Sprachsteuerung, Smart TV-Apps & AI Features, HDR10, LS43FM700UUXEN",Amazon Marketplace PC Notebook,366.66,Samsung,Monitore,c00416,"Smart Monitor M7 M70F LS43FM700UUXEN 43"""
o02797,Kaffeevollautomat E8 (ED) -  Piano White,Schmidts.Store,1236.51,Jura,Kaffeevollautomaten,c00139,E8 Piano White (ED)
o02798,"Lenovo ThinkPad E16 Gen 3 - 16"" WUXGA - Core Ultra 7 255H - 32GB RAM",ebay.de,1398.69,Lenovo,Notebooks,c00037,ThinkPad E16 G3 Intel Core Ultra 7 255H 32 GB RAM 1 TB SSD 21SR0041GE
o02799,"Lenovo LOQ 15AHP10 (15.60"", 1000 GB, 16 GB, DE, AMD Ryzen 7 250), Notebook, Grau",Galaxus.de,1307.99,Lenovo,Notebooks,c01124,LOQ 15 AMD Ryzen 7 250 16 GB RAM 1 TB SSD RTX 5060
o02800,Samsung GALAXY A37 5G 128 GB Awesome Lavender Android Smartphone (EU),computeruniverse.net,253.00,Samsung,Handys ohne Vertrag,c01098,Galaxy A37 5G 6 GB RAM 128 GB Awesome Lavender
o02801,"Ninja Heißluftfritteuse Pro, AF140EU, 4 Programme, 2000 Watt, schwarz, 4,7 Liter",bueromarkt-ag.de,94.30,Ninja,Fritteusen,c00480,"Foodi PRO AF140EU 4,7 l schwarz"
o02802,"SN7100 500 GB, SSD - PCIe 4.0 x4, NVMe, M.2 2280",Alternate,152.90,Western Digital,SSD Festplatten,c01125,WD_BLACK SN7100 NVMe M.2 2280 500 GB SSD
o02803,55PUS8500 LED TV,Expert,444.00,Philips,Fernseher,c00471,"55PUS8500/12 55"" 4K QLED Ambilight TV"
o02804,SMEG Espresso-Kaffeemaschine Rot (ECF02RDEU)  SMEG,Best-In-Espresso,309.00,Smeg,Espressomaschinen,c00156,Espressomaschine ECF02RDEU Rot
o02805,"ASUS TUF Gaming GT302 ARGB, weiß, Glasfenster",e-tec,115.00,Asus,PC-Gehäuse,c00263,TUF Gaming GT302 ARGB white
o02806,MOVA Lidax Ultra 1200 Mähroboter 1200qm2,Cyberport,849.00,Mova,Mähroboter,c00793,LiDAX Ultra 1200
o02807,Bosch Roboter-Rasenmäher Mähroboter Indego M 700 für Gärten bis 700 m2,ebay.de,499.00,Bosch,Mähroboter,c00327,Indego M 700
o02808,Nintendo Switch-Konsole (OLED-Modell) Weiß + Super Mario Party Jamboree,amazon.de,344.99,Nintendo,Konsolen,c01126,Switch OLED-Modell weiß + Super Mario Party Jamboree
o02809,"Crucial Pro Overclocking UDIMM 32GB Kit, DDR5-6000, CL36-38-38-80",Easynotebooks,435.89,Crucial,Arbeitsspeicher,c01127,Pro DDR5-6000 32GB Kit (2x16GB) CL36 Schwarz CP2K16G60C36U5B
o02810,Apple iPhone 17 Pro Max 256GB/12GB RAM Dual-SIM tiefblau,Electronis.de,1373.98,Apple,Handys ohne Vertrag,c01041,iPhone 17 Pro Max 256 GB Tiefblau
o02811,"""11"""" iPad Pro, 2025, Standardglas, Wi-Fi + Cellular, M5, 256 GB, Space Schwarz""",Expert,1249.00,Apple,Tablet PCs,c00229,"iPad Pro M5 2025 11"" Wi-Fi + Cellular 256 GB Standardglas Space Schwarz"
o02812,Samsung Galaxy Tab S11 X736 5G EE-Edition Tablet 128GB 12GB RAM grau 11 Zoll,ebay.de,820.90,Samsung,Tablet PCs,c00194,Galaxy Tab S11 5G 128 GB Gray Enterprise Edition
o02813,Oral-B iO Series 10 Eclipse Gold Special Edition Elektrische Zahnbürste,Cyberport,276.35,Oral-B,Elektrische Zahnbürsten,c00977,iO Series 10 Special Edition Eclipse Gold + Reiseetui
o02814,"OnePlus Pad Go 2 Tablet 12,1” 120Hz Display, 8GB RAM, 256GB Speicher, 10050mAh Akku, Quad-Lautsprecher, Wi-Fi/5G, OxygenOS 16.0 – Shadow Black, OPD2505 EU",Amazon Marketplace CE,379.90,OnePlus,Tablet PCs,c00902,"Pad Go 2 Wi-Fi + 5G 12,1"" 256 GB Shadow Black"
o02815,Samsung The Frame LS03F 65 Zoll Smart TV Q65LS03FAU 2025,gamingoase.de,809.00,Samsung,Fernseher,c00466,"The Frame GQ65LS03F 65"" 4K Vision AI LS03F (2025)"
o02816,"MELITTA 6774120 - Espressomaschine - 1,2 l - Kaffeebohnen - Eingebautes Mahlwerk - 1400 W - Silber - Silber",Kaufland.de,303.33,Melitta,Kaffeevollautomaten,c00257,Caffeo Solo E950-666 Pure Silver
o02817,Google Pixel 10 Pro Fold 256GB moonstone / pierre de lune - Grau,Kaufland.de,1253.99,Google,Handys ohne Vertrag,c00897,Pixel 10 Pro Fold 256 GB Moonstone
o02818,Cube Kathmandu Hybrid SLT 800 2026 | duskwood ́n ́goblin | 50 cm | E-Trekkingräder - blau,Lucky Bike,5299.00,Cube,E-Bikes,c01051,Kathmandu Hybrid SLT 800 Diamant duskwood´n´goblin 50 cm
o02819,"HISENSE ULED 55U7Q PRO Mini LED TV (Flat, 55 Zoll / 139 cm, UHD 4K, SMART TV) Schwarz (20016204)",JACOB,762.89,Hisense,Fernseher,c00076,55U7Q PRO 55 Zoll MiniLED ULED 4K Smart TV
o02820,"Samsung Black Week % | Galaxy Tab S10 FE Wi-Fi Blue 10,9"" WQXGA+ Display / Octa-Cora / 8GB RAM / 256GB Speicher / Android / inkl. S-Pen",notebooksbilliger,519.00,Samsung,Tablet PCs,c00733,Galaxy Tab S10 FE 10.9'' 256 GB Wi-Fi Blue
o02821,"LG 55NANO81T6A NanoCell TV (Flat, 55 Zoll / 139 cm, UHD 4K, SMART TV, webOS 24 mit ThinQ)",Media Markt Online Shop,479.00,LG,Fernseher,c01128,"55NANO81T6A 55"" 4K NanoCell Smart TV"
o02822,"Samsung Q7F 55"" QLED 4K Vision AI Smart TV (2025), 139,7 cm (55""), 3840 x 2160 Pixel, QLED, Smart-TV, WLAN, Schwarz - Schwarz",Kaufland.de,448.03,Samsung,Fernseher,c00235,"GQ55Q7F 55"" QLED 4K Vision AI Smart TV Q7F"
o02823,"Samsung GQ55S90HAE OLED-Fernseher (138 cm/55 Zoll, 4K Ultra HD, Smart-TV) schwarz",OTTO,2399.00,Samsung,Fernseher,c00658,"GQ55S90H 55"" OLED 4K Vision AI Smart TV S90H"
o02824,"Braun, Rasierapparat, Series 9 Pro+",Galaxus.de,350.73,Braun,Elektrische Rasierer,c00420,Series 9 Pro+ 9655cc
o02825,"Apple Laptop MacBook Pro 14, Z1KL, silber, 14,2 Zoll, 10C CPU / 10C GPU, Apple M5, 512 GB SSD, 24 GB RAM",bueromarkt-ag.de,2019.98,Apple,Notebooks,c01129,MacBook Pro M5 2025 14'' 24 GB RAM 512 GB SSD 10-Core GPU Silber
o02826,Samsung Galaxy S26 256GB cobalt violet | NEU | originalverpackt (OVP) | differenzbesteuert AN729705,asgoodasnew,629.00,Samsung,Handys ohne Vertrag,c00707,Galaxy S26 256 GB Cobalt Violet
o02827,"Samsung 990 PRO NVMe M.2 SSD, 2 TB, PCIe 4.0, 7.450 MB/s Lesen, 6.900 MB/s Schreiben, Interne SSD, Interne SSD für Gaming und Videobearbeitung, Schwarz, MZ-V9P2T0BW",Amazon Marketplace CE,321.18,Samsung,SSD Festplatten,c01114,990 PRO 2 TB M.2 MZ-V9P2T0BW
o02828,JURA E8 Midnight Silver (ED),kitchenland.de,1081.00,Jura,Kaffeevollautomaten,c00353,E8 Midnight Silver (ED)
o02829,"Acer Nitro V15 (ANV15-52-70MY) Gaming Laptop, 15,6"" FHD IPS 165Hz Display, Intel Core i7-13620H, 16 GB RAM, 1 TB SSD, NVIDIA GeForce RTX 5060, Windows 11, QWERTZ Tastatur",amazon.de,1099.99,Acer,Notebooks,c00620,Nitro V 15 Intel Core i7-13620H 16 GB RAM 1 TB SSD RTX 5060
o02830,Samsung SM-A566B Galaxy A56 Enterprise Edition 5G 256GB 8GB RAM Dual Graphit DE,Metro.de,406.90,Samsung,Handys ohne Vertrag,c00314,Galaxy A56 5G 8 GB RAM 256 GB Enterprise Edition Awesome Graphite
o02831,Insta360 X5 Auf Geht ́s-Bundle,fotokoch.de,436.70,INSTA360,Action Cams,c00399,X5 Standard Bundle Schwarz
o02832,Kingston FURY Beast 16GB DIMM DDR5-5200 CL40-40-40 on-die ECC - KF552C40BB-16,Electronis.de,216.56,Kingston,Arbeitsspeicher,c00723,FURY Beast DDR5 5200MT/s 16GB Modul (1x16GB) CL40 Schwarz KF552C40BB-16
o02833,DeLonghi ECAM 290.51.B Magnifica Evo,TECHNIKdirekt,356.55,De'Longhi,Kaffeevollautomaten,c00967,Magnifica Evo ECAM290.51B Black
o02834,"De'Longhi Kaffeevollautomat Start Milk ECAM220.80.SB, Milchkaraffe inklusive, Perfekter Cappuccino, Für cremigen Barista-Milchschaum – auch für pflanzliche Alternativen schwarz",OTTO,369.00,De'Longhi,Kaffeevollautomaten,c01101,Magnifica Start Milk ECAM220.80.SB silber/schwarz
o02835,Tonies: Bluetooth Kopfhörer - Rot,bücher.de,33.99,Tonies,Kopfhörer,c00261,Bluetooth-Kopfhörer Rot
o02836,Ninja Foodi MAX AF400EU Dual Zone Heißluftfritteuse,Cyberport,165.82,Ninja,Fritteusen,c00538,"Foodi MAX Dual Zone AF400EU 9,5 l schwarz"
o02837,"GIGABYTE GeForce RTX 5070 Ti Eagle OC ICE SFF 16G - 16GB GDDR7, HDMI, 3x DP",notebooksbilliger,961.89,Gigabyte,Grafikkarten,c00224,GeForce RTX 5070 Ti 16 GB GDDR7
o02838,Samsung X236 Galaxy Tab A11+ 128GB/6GB RAM 5G silber,Electronis.de,237.80,Samsung,Tablet PCs,c00023,Galaxy Tab A11+ 5G 128 GB Silver
o02839,Google Pixel Watch 4 41 mm Silber Aluminium Smartwatch Wear OS GPS Herzfrequenz (GA10830-EU),JACOB,343.11,Google,Smartwatches,c00188,Pixel Watch 4 41 mm Aluminiumgehäuse Polished Silver/Sportarmband Porcelain
o02840,"Microsoft Surface Pro 11 Copilot+ PC, 33 cm (13""), 2880 x 1920 Pixel, 512 GB, 16 GB, Windows 11 Home, Schwarz - Schwarz",Kaufland.de,1307.95,Microsoft,Tablet PCs,c00535,Surface Pro 11 16 GB RAM 512 GB Snapdragon X Elite Schwarz 		
o02841,"ASUS ROG Zephyrus G14 GU405AR-SY044W - 14"" WQXGA+ OLED",ebay.de,4277.00,Asus,Notebooks,c00577,"ROG Zephyrus G14 (2026) GU405AR-SY044W 14"" Intel Core Ultra 9 386H 64 GB RAM 2 TB SSD RTX 5070 Ti Win11 Home Weiß"
o02842,"Microsoft Surface Laptop 7 Copilot+ PC Intel Core Ultra 7 268V 35 cm (13.8"") Touchscreen 32 GB LPDDR5x-SDRAM 512 GB SSD Wi-Fi 7 (802.11be) Windows 11 Pro Platin",JB-Computer,2580.99,Microsoft,Notebooks,c00236,"Surface Laptop 7 13,8"" Intel Core Ultra 7 266V 32 GB RAM 512 GB SSD 5G Platin"
o02843,"SANDISK WD Blue® SN5100 NVMeTM POWERED BY Festplatte, 2 TB SSD M.2 via NVMe, intern",Saturn Online Shop,259.99,SanDisk,SSD Festplatten,c00028,WD Blue SN5100 NVMe SSD 2 TB
o02844,"Lenovo ThinkPad P16v Gen 3 21RS004SGE Notebook 40,6 cm (16"") 1920x1200 - Intel Core Ultra 9 285H - 512GB SSD - HDMI/USB-C - Windows 11 Pro - Schwarz",JACOB,3307.21,Lenovo,Notebooks,c00771,ThinkPad P16v G3 Intel Core Ultra 9 285H 64 GB RAM 512 GB SSD RTX PRO 1000
o02845,"Apple iPhone 17 Pro 1 TB: 6,3"" Display mit ProMotion bis zu 120 Hz, A19 Pro Chip, bahnbrechende Batterielaufzeit, Pro Fusion Kamera-System mit Center Stage Frontkamera; Cosmic Orange",Amazon Marketplace CE,1699.00,Apple,Handys ohne Vertrag,c00266,iPhone 17 Pro 1 TB Cosmic Orange
o02846,"Lenovo ThinkPad L14 Gen 6 (AMD) AMD RyzenTM 7 250 Laptop 35,6 cm (14"") WUXGA 16 GB DDR5-SDRAM 512 GB SSD Wi-Fi 7 (802.11be) Windows 11 Pro Deutsch Schwarz",JB-Computer,1307.61,Lenovo,Notebooks,c00842,ThinkPad L14 G6 AMD Ryzen 7 Pro 250 16 GB RAM 512 GB SSD Win11 Pro 21S80013GE
o02847,"Apple iPad mini Wi-Fi Purple - 256 GB - 21,1 cm - Violett",Kaufland.de,806.73,Apple,Tablet PCs,c00252,iPad mini (7. Generation 2024) 256 GB Wi-Fi Violett
o02848,"Samsung Galaxy Tab A11 8,7"" 8GB/128GB WiFi Silber (Silver) SM-X130",Amazon Marketplace CE,213.49,Samsung,Tablet PCs,c00198,"Galaxy Tab A11 Wi-Fi 8,7"" 128 GB Silver"
o02849,"""Samsung Galaxy S24 Ultra S928 5G Dual Sim 12GB RAM 512GB Enterprise Edition - Titanium Black"" - Schwarz/Silber",Kaufland.de,2490.00,Samsung,Handys ohne Vertrag,c01006,Galaxy S24 Ultra 5G Enterprise Edition 12 GB RAM 512 GB Titanium Black
o02850,"Philips 43PUS7800 4K LED Smart TV - 43 Zoll Display mit Pixel Precise Ultra HD, Titan OS Plattform und Dolby Atmos Sound - Kompatibel mit Alexa und Google Sprachassistent [Energieklasse F]",Joybuy,269.00,Philips,Fernseher,c00922,"43PUS7800/12 43"" 4K QLED Smart TV"
o02851,Lenovo ThinkPad E14 Gen 7 (AMD) 21T0003NGE,Notebookstore,1319.00,Lenovo,Notebooks,c00019,ThinkPad E14 G7 AMD Ryzen 7 250 32 GB RAM 1 TB SSD 21T0003NGE
o02852,"APPLE iPad Pro Cellular (2025), Standard Glas, Tablet, 256 GB, 11 Zoll, Space Schwarz",Media Markt Online Shop,1249.00,Apple,Tablet PCs,c00229,"iPad Pro M5 2025 11"" Wi-Fi + Cellular 256 GB Standardglas Space Schwarz"
o02853,"Apple Laptop MacBook Air 15 MC7A4D/A (2025), himmelblau, 15,3 Zoll, 10C CPU / 10C GPU, Apple M4, 256 GB SSD, 16 GB RAM",bueromarkt-ag.de,999.01,Apple,Notebooks,c00640,MacBook Air M4 2025 15'' 16 GB RAM 256 GB SSD 10-Core GPU Himmelblau
o02854,"Microsoft Surface Laptop Platinum Copilot+ PC - 13,8""Touch",ebay.de,1948.21,Microsoft,Notebooks,c00528,"Surface Laptop 7 13,8"" Intel Core Ultra 5 236V 16 GB RAM 256 GB SSD 5G Platin"
o02855,PANASONIC ER-DGP84 Haarschneider Schwarz,Media Markt Online Shop,164.99,Panasonic,Elektrische Rasierer,c00417,ER-DGP84
o02856,"Lenovo ThinkPad E16 Gen 2 (Intel)・16"" WUXGA・Core Ultra 7 155H・32GB RAM・1TB SSD・Win11 Pro (21MA000PGE)",Amazon Marketplace CE,1199.00,Lenovo,Notebooks,c00969,ThinkPad E16 G2 Intel Core Ultra 7 155H 32 GB RAM 1 TB SSD 21MA000PGE
o02857,Apple iPhone Air 1TB Wolkenweiß MG2X4ZD/A,computeruniverse.net,1299.00,Apple,Handys ohne Vertrag,c00035,iPhone Air 1 TB Wolkenweiß
o02858,"Samsung ViewFinity S7 - S70D (3840 x 2160 Pixel, 37""), Monitor, Schwarz",Galaxus.de,359.00,Samsung,Monitore,c00212,ViewFinity S7 S70D LS37D702EAUXEN 37'' schwarz
o02859,"Apple MacBook Neo 13 (A18 Pro, 2026) 33 cm (13 Zoll) 8 GB RAM 512 GB SSD 6-Core CPU 5-Core GPU Zitrus MHFE4D/A",Conrad,845.00,Apple,Notebooks,c00132,"MacBook Neo 13"" Zoll A18 Pro 8 GB RAM 512 GB SSD Zitrus"
o02860,"Lenovo ThinkPad T14 Gen 6 (Intel) Intel Core Ultra 5 225U Laptop 35,6 cm (14"") WUXGA 16 GB DDR5-SDRAM 512 GB SSD Wi-Fi 6E (802.11ax) Windows 11 Pro Deutsch Schwarz",JB-Computer,1501.99,Lenovo,Notebooks,c00385,ThinkPad T14 G6 Intel Core Ultra 5 225U 16 GB RAM 512 GB SSD 21QC003JGE
o02861,tonies Hörspielfigur Lieblings-Kinderlieder - Herbst- und Laternenlieder bunt,OTTO,14.99,Tonies,Kinder-Musikboxen,c00130,Lieblings-Kinderlieder - Herbst- und Laternenlieder
o02862,OPPO A5 128GB 5G Grün,coolblue,159.95,OPPO,Handys ohne Vertrag,c01130,A5 5G 4 GB RAM 128 GB Aurora Green
o02863,Navimow i210E Lidar,Kaufland.de,2793.10,Segway,Mähroboter,c00744,Navimow i210E LiDAR
o02864,"HP Notebook HP 15-fd0216ng Jet Black 39.6 cm (15.6 Zoll) Full HD Intel® N N100 4 GB RAM 128 GB SSD Deutsch, QWERTZ Intel Jet Black BN5Q0EA#ABD",Conrad,345.00,HP,Notebooks,c00337,15-fd0216ng Intel Celeron N100 4 GB RAM 128 GB SSD Win11 Home Jet Black
o02865,"Lenovo ThinkPad T14s Gen 6 21TB - 180°-Scharnierdesign - AMD Ryzen AI 7 PRO 350/2 GHz - Win 11 Pro - Radeon 880M - 32 GB RAM - 1 TB SSD 35.6 cm (14"") IPS 1920 x 1200 - Wi-Fi 7, Bluetooth - Schwarz",Amazon Marketplace PC Notebook,1999.00,Lenovo,Notebooks,c00638,ThinkPad T14s G6 AMD Ryzen AI 7 PRO 350 32 GB RAM 1 TB SSD 21TB003MGE
o02866,"Campus: Microsoft Surface Pro (11. Edition) Copilot+ PC 13"" 2in1 Platin Snapd...",ebay.de,1376.89,Microsoft,Tablet PCs,c01131,Surface Pro 11 16 GB RAM 256 GB Snapdragon X Plus Platin 		
o02867,Apple iPad Air 2024 11 Zoll 512GB Wi-Fi Tablet grau - NEUWARE,ebay.de,599.00,Apple,Tablet PCs,c01132,"iPad Air 11"" (6. Generation 2024) 512 GB Wi-Fi space grau"
o02868,"Lenovo ThinkPad X13 Gen 7, 13,3"", Intel Core Ultra 5 325, 32 GB RAM, 512 GB SSD, Windows 11 Pro",Heinzsoft,1875.01,Lenovo,Notebooks,c00338,ThinkPad X13 G7 Intel Core Ultra 5 325 32 GB RAM 512 GB SSD Win11 Pro 21YH005AGE
o02869,"Garmin Venu 3S 41mm – Fitness-Smartwatch, 1,2"" AMOLED-Touchdisplay, bis zu 10 Tage Akkulaufzeit, 30+ Sport-Apps, Bluetooth Telefonie und Sprachassistenz, Music, GarminPay, Rollstuhlmodus",amazon.de,333.00,Garmin,Smartwatches,c00027,Venu 3S salbeigrau/silber
o02870,"WD BLACK SN850P NVMe SSD 1TB, M.2 2280",e-tec,255.70,Western Digital,SSD Festplatten,c00731,Black SN850P 1 TB  M.2 WDBBYV0010BNC
o02871,Canon EOS R6 Mark III + RF 24-105/4.0 L IS USM,ac-foto.com,4099.00,Canon,Systemkameras,c00265,EOS R6 Mark III + RF 24-105 mm F/4 L IS USM
o02872,"Google Pixel Watch 4 (45 mm, nur WLAN), Smartwatch",Galaxus.de,364.74,Google,Smartwatches,c00243,Pixel Watch 4 45 mm Aluminiumgehäuse Matte Black/Sportarmband Moonstone
o02873,Cube Kathmandu Hybrid SLX 800 Grau Modell 2026 - 50 CM,Fahrrad-XXL,4049.99,Cube,E-Bikes,c00248,Kathmandu Hybrid SLX 800 28 Zoll RH 50 cm Trapez foggrey´n´grey
o02874,"Samsung Crystal UHD U8079F 4K 65 Zoll (163 cm) LED Fernseher, Crystal Prozessor 4K, MetalStream Design, SmartThings, AI Upscaling, Gaming Hub, Knox Security, Kostenlose Inhalte, Smart TV",Amazon Marketplace CE,549.00,Samsung,Fernseher,c00795,"65"" Crystal UHD U8079F 4K Smart TV (2025)"
o02875,"PHILIPS Heißluftfritteuse ""HD9880/90 Airfryer XXL, 8,3 l"", schwarz, B:31,5cm H:40,3cm T:30,7cm, Fritteusen, mit WiFi Konnektivität, 50 AutoCook Programmen und Warmhaltefunktion",baur.de,299.90,Philips,Fritteusen,c00750,7000 Series Airfryer Combi XXL Connected HD9880/90 Schwarz
o02876,"Samsung Galaxy A37 5G 128GB Awesome Lavender EU 17,01cm (6,7"") OLED Display, Android 16, 50MP Triple-Kamera",notebooksbilliger,249.90,Samsung,Handys ohne Vertrag,c01098,Galaxy A37 5G 6 GB RAM 128 GB Awesome Lavender
o02877,JURA Z10 Aluminium Black (EB) (15609),Best-In-Espresso,2249.00,Jura,Kaffeevollautomaten,c00404,Z10 aluminium black (EB)
o02878,iPhone Air 1TB - Space Schwarz,Expert,1599.00,Apple,Handys ohne Vertrag,c00047,iPhone Air 1 TB Space Schwarz
o02879,Xiaomi Electric Scooter 6 Pro E-Scooter,technowelt24.de,568.90,Xiaomi,E-Scooter,c00168,Electric Scooter 6 Pro schwarz
o02880,65 Zoll LG OLED evo AI C6 4K Smart TV 2026,ebay.de,2249.00,LG,Fernseher,c00499,"OLED65C6ELB 65"" 4K OLED evo AI Smart TV C6"
o02881,"Cube Kathmandu Hybrid One 800 Wh E-Bike Trapeze 28"" metallicgrey ́n ́grey - 50 cm",Biketech24,3199.00,Cube,E-Bikes,c01133,Kathmandu Hybrid ONE 800 28 Zoll RH 50 cm Trapez metallicgrey´n´grey
o02882,"GIGABYTE GeForce RTX 5060 Ti Windforce MAX OC 8G, 8GB GDDR7",e-tec,378.50,Gigabyte,Grafikkarten,c00146,GeForce RTX 5060 Ti Windforce MAX OC 8 GB GDDR7
o02883,"Bosch Haushalt MUM58W20 Küchenmaschine 1000W Weiß, Silber (matt)",voelkner Marktplatz,257.02,Bosch,Küchenmaschinen,c00752,MUM5 MUM58W20 weiß
