offer_id,title,shop_name,price_eur,brand,category_label,image_url,cluster_id,cluster_label
o00881,Samsung Galaxy Tab S11 WiFi X730 256GB gray - Grau,Kaufland.de,747.99,Samsung,Tablet PCs,https://cdn.billiger.com/dynimg/VTNF_vURqm3of0p75-xL_TnhsRdLKgjPKhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwKD85IO0uGdk8BJsqxBbsQAxfSd9RYDCGH-YpPHpQrUG/Samsung-Galaxy-Tab-S11-Wi-Fi-256-GB-Gray.webp?h=630&w=1200,c00132,Galaxy Tab S11 Wi-Fi 256 GB Gray
o00882,"Galaxy S26 512GB, Handy - White, Android, 12 GB",Alternate,754.00,Samsung,Handys ohne Vertrag,https://cdn.billiger.com/dynimg/FSzf-xUxormof0p75-xL_TPhudfGRNdbKhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwNflEYDtujiVBWrSP_lvWVf8a590D7XxzKuS4fwMqoJd/Samsung-Galaxy-S26-512-GB-White.webp?h=630&w=1200,c00625,Galaxy S26 512 GB White
o00883,Philips Sonicare 3100 Series HX4072/42 Doppelpack,coolblue,82.90,Philips,Elektrische Zahnbürsten,https://cdn.billiger.com/dynimg/nuBYDRIOXYCof0p75-xL_SXgKgWUvT-gqhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwHSeOz8-GYLA5Fl9RqrDThhuvQLbvbASkvor0IAOdjFE/Philips-Sonicare-3100-Series-HX4072-42-Doppelpack.webp?h=630&w=1200,c00626,Sonicare 3100 Series HX4072/42 Doppelpack
o00884,"Apple Monitor Studio Display MFEY4FD, 27 Zoll, 5K UHD 5120 x 2880 Pixel, 5 ms, 60 Hz, mit Webcam",bueromarkt-ag.de,1551.89,Apple,Monitore,https://cdn.billiger.com/dynimg/7Y34lpJlTDzof0p75-xL_Rra-d4sy6Sx6hE8nUhH7Pc88MgR1b3VHcWvS03VxtgwLOwqar9vlqK3G0nHZlbwEl5DMyIH6d9Z51Hl4WB0YI0/Apple-Studio-Display-27-2026-Standardglas-VESA-Mount-Adapter-MFEY4FD-A.webp?h=630&w=1200,c00582,Studio Display 27'' (2026) Standardglas VESA Mount Adapter MFEY4FD/A
o00885,"GIGABYTE GeForce RTX 5070 Ti EAGLE OC ICE SFF 16G Grafikkarte - 16 GB GDDR7, 256 Bit, PCI-E 5.0, 2542 MHz Kernuhr, 3 x DP 2.1a, 1 x HDMI 2.1b, NVIDIA DLSS 4, GV-N507TEAGLEOC ICE-16GD",Joybuy,931.00,Gigabyte,Grafikkarten,https://cdn.billiger.com/dynimg/Yzk7Nmz4IjFof0p75-xL_QSJMy9nmx-_ahE8nUhH7Pc88MgR1b3VHcWvS03VxtgwG4KWe7L9bBOF4vzWNUhaWSWLN2wEQOK56tRnW-wSt0t/Gigabyte-GeForce-RTX-5070-Ti-16-GB-GDDR7.webp?h=630&w=1200,c00106,GeForce RTX 5070 Ti 16 GB GDDR7
o00886,Samsung Galaxy Tab S9 128GB 8GB RAM SM-X710 WiFi Graphite Nagelneu,ebay.de,439.00,Samsung,Tablet PCs,https://cdn.billiger.com/dynimg/-kAZLXg5ckVof0p75-xL_SVSanuzWDML6hE8nUhH7Pc88MgR1b3VHcWvS03VxtgwLdk-LBThwspN91A7IJu8PU9Z8kIU4J_doZ0cmnqT4yg/Samsung-Galaxy-Tab-S9-11-0-128-GB-Wi-Fi-Graphite.webp?h=630&w=1200,c00086,Galaxy Tab S9 11.0'' 128 GB Wi-Fi Graphite
o00887,DeLonghi ECAM 21.116.SB Kaffeevollautomat silber/schwarz,ebay.de,308.24,De'Longhi,Kaffeevollautomaten,https://cdn.billiger.com/dynimg/D_YfZ1gulT1of0p75-xL_R6bAV69JmrYKhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwM-_z_eO3FjvNCK8ExjlmJcnAE5SblXSjs0LQRO87yBZ/De-Longhi-Magnifica-S-ECAM-21-116-SB-silber-schwarz.webp?h=630&w=1200,c00467,Magnifica S ECAM 21.116 SB silber/schwarz
o00888,Nintendo Switch 2 Konsole Konsole,notebooksbilliger,399.00,Nintendo,Konsolen,https://cdn.billiger.com/dynimg/uCZedcF9GpHof0p75-xL_R0NxadNCvgu6hE8nUhH7Pc88MgR1b3VHcWvS03VxtgwP7kjM7ViyYyLclBfN-EAig1wdVebI4cykpTOQSsio5Q/Nintendo-Switch-2-schwarz-10015151.webp?h=630&w=1200,c00627,Switch 2 schwarz (10015151)
o00889,Apple iPhone 16 Plus 512GB Weiß,ebay.de,1157.31,Apple,Handys ohne Vertrag,https://cdn.billiger.com/dynimg/pTg-sCjI968of0p75-xL_R45LRw9O0DwKhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwMxq9ZfRCWRHVGEjIMOnPVkTwjG4bBdCSa2_AbvntcK0/Apple-iPhone-16-Plus-512-GB-Weiss.webp?h=630&w=1200,c00628,iPhone 16 Plus 512 GB Weiß
o00890,"Samsung GQ50QN80HAU QLED-Fernseher (125 cm/50 Zoll, 4K Ultra HD, Smart-TV) schwarz",OTTO,1199.00,Samsung,Fernseher,https://cdn.billiger.com/dynimg/Nbs-7bNBVgoof0p75-xL_SLXentLZjbpahE8nUhH7Pc88MgR1b3VHcWvS03VxtgwCHGz3u0qUxV3_t8gbBzVANT46Xt-KqxACPd3IqJNX18/Samsung-GQ50QN80H-50-Neo-QLED-4K-Vision-AI-Smart-TV-QN80H.webp?h=630&w=1200,c00050,"GQ50QN80H 50"" Neo QLED 4K Vision AI Smart TV QN80H"
o00891,"TCL 55Q7C 55 Zoll QD-Mini LED Fernseher, 4K HDR Premium 2600, Smart TV unterstützt durch Google TV (Dolby Vision IQ & Atmos, CrystGlow HVA-Panel, Audio von Bang & Olufsen, 144Hz Motion Clarity Pro)",amazon.de,549.00,TCL,Fernseher,https://cdn.billiger.com/dynimg/wD7hbIg_QOnof0p75-xL_Q2zcFVivEfp6hE8nUhH7Pc88MgR1b3VHcWvS03VxtgwLVnsRdAp7VS_1JjL4S5y8z6qrnn602zmw2fRCnc8LaQ/TCL-55Q7C-55-Zoll-QLED-MiniLED-4K-Google-TV.webp?h=630&w=1200,c00629,55Q7C 55 Zoll QLED MiniLED 4K Google TV
o00892,"Oral-B Elektrische-Zahnbürste iO Series 2, Pink, 3 Putzmodi, mit 1 Aufsteckbürste",bueromarkt-ag.de,49.78,Oral-B,Elektrische Zahnbürsten,https://cdn.billiger.com/dynimg/QCUoFrCsUK0of0p75-xL_RA7J6XEZsZ0ahE8nUhH7Pc88MgR1b3VHcWvS03VxtgwAs4au3UPQn0mkI9Ix6NGJvNmOcZ-dQiQ2DNFqvmBBcF/Oral-B-iO-Series-2-Calm-Pink.webp?h=630&w=1200,c00152,iO Series 2 Calm Pink
o00893,"Samsung Fernseher QE50Q7FAAUXXH QLED 4K (50"", Q7F, QLED, 4K, 2025, DE), TV, Schwarz",Galaxus.de,354.44,Samsung,Fernseher,https://cdn.billiger.com/dynimg/CMmkpI-kILhof0p75-xL_TvejXVoYwvwahE8nUhH7Pc88MgR1b3VHcWvS03VxtgwJNGhN5Nhgae9QRB3RPaoicY0y2RiuzgWg-9RsO5ofSy/Samsung-QE50Q7F-50-QLED-4K-Vision-AI-Smart-TV-Q7F-EU-Modell.webp?h=630&w=1200,c00260,"QE50Q7F 50"" QLED 4K Vision AI Smart TV Q7F (EU-Modell)"
o00894,"DJI Mic 3 (2 Sender + 1 Empfänger + Ladeschale), Funkmikrofon für iPhone/Kamera/Android, Ultraleicht, Adaptive Gain-Steuerung für ausgewogene Lautstärke, 28 Std. Nutzung, Vlog",amazon.de,217.20,DJI,Mikrofone,https://cdn.billiger.com/dynimg/qRUUBSYTwxsof0p75-xL_TLcVnVjYGguahE8nUhH7Pc88MgR1b3VHcWvS03VxtgwAm7j_6fdsSb05NupAFzPWMjreCjYosL5uU4A1daphL7/DJI-Mic-3-2-Sender-1-Empfaenger-Ladeschale.webp?h=630&w=1200,c00630,Mic 3 2 Sender + 1 Empfänger + Ladeschale
o00895,ECOVACS Deebot T90 Pro Omni Schwarz Saugroboter mit Wischfunktion - Schwarz,Kaufland.de,490.00,Ecovacs,Saugroboter,https://cdn.billiger.com/dynimg/oYq-QMypidrof0p75-xL_Q88xxsj1dlTqhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwPVB36G_ihFhsD-ECEyqQ3nSiIPHBHgiQCFhEtDMVIRp/Ecovacs-DEEBOT-T90-Pro-Omni-Schwarz.webp?h=630&w=1200,c00631,DEEBOT T90 Pro Omni Schwarz
o00896,GARMIN Camper 895 MT-S 8 Zoll,e-tec,603.45,Garmin,Navigationssysteme,https://cdn.billiger.com/dynimg/Usnf7vGUx23of0p75-xL_TgzoI3RJu4KqhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwC8V7fY1QDeYBJFPqi_Ch97XZvfIMOlsnoYlBOS-F26g/Garmin-Camper-895-MT-S-8-Zoll.webp?h=630&w=1200,c00462,Camper 895 MT-S 8 Zoll
o00897,"Samsung Galaxy Tab S8+ 5G SM-X806B, 31,5 cm (12.4""), 2800 x 1752 Pixel, 128 GB, 8 GB, Android 12, Rosa-Goldfarben",Kaufland.de,789.99,Samsung,Tablet PCs,https://cdn.billiger.com/dynimg/H_ymRl7j4z9of0p75-xL_QMMxvisD677ahE8nUhH7Pc88MgR1b3VHcWvS03VxtgwCMI95ok2mv3cQKFaubcNbP4h1F-HVD_4DUNJGvPcrNc/Samsung-Galaxy-Tab-S8-12-4-8-GB-RAM-128-GB-Wi-Fi-5G-Pink-Gold.webp?h=630&w=1200,c00632,"Galaxy Tab S8+ 12.4"" 8 GB RAM 128 GB Wi-Fi + 5G Pink Gold"
o00898,"Apple MacBook Pro 16 (M5 Max, 2026) 41.1 cm (16.2 Zoll) 48 GB RAM 2 TB SSD 18-Core CPU 40-Core GPU Silber MGE94D/A",Conrad,5189.00,Apple,Notebooks,https://cdn.billiger.com/dynimg/VRAmCnMiGNCof0p75-xL_TEbEYInfMVe6hE8nUhH7Pc88MgR1b3VHcWvS03VxtgwAOfbPNphIjRi-rbQTfCOKW_uDlhv67ZRNE0uCoIPbhL/Apple-MacBook-Pro-16-2026-M5-Max-48-GB-RAM-2-TB-SSD-40-Core-GPU-Silber.webp?h=630&w=1200,c00633,MacBook Pro 16 2026 M5 Max 48 GB RAM 2 TB SSD 40-Core GPU Silber
o00899,TS/ThinkPad T / T14 G6 / Ultra 7 255U/,Amazon Marketplace CE,2755.00,Lenovo,Notebooks,https://cdn.billiger.com/dynimg/J4EwM-Ruv7Zof0p75-xL_RT0Wp1Zynq3KhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwB1D2pqUniRcaKBy8wn7MFWGW5Un_iOkXX3au6nCeNUo/Lenovo-ThinkPad-T14-G6-Intel-Core-Ultra-7-255U-64-GB-RAM-1-TB-SSD-21QC00C0GE.webp?h=630&w=1200,c00634,ThinkPad T14 G6 Intel Core Ultra 7 255U 64 GB RAM 1 TB SSD 21QC00C0GE
o00900,"edge 70 512GB, Handy - Gadget Grey, Android, 12 GB",Alternate,389.00,Motorola,Handys ohne Vertrag,https://cdn.billiger.com/dynimg/ND_lJQM-pe_of0p75-xL_Tws5yU9m1YM6hE8nUhH7Pc88MgR1b3VHcWvS03VxtgwOPq4QdYL59uuzWFSTnLEtr0_qzXhlwgkNFSxZQsVZXT/Motorola-Edge-70-12-GB-RAM-512-GB-Gadget-Gray.webp?h=630&w=1200,c00311,Edge 70 12 GB RAM 512 GB Gadget Gray
o00901,Samsung GALAXY Tab S10 Lite SM-X406B 5G 128GB silver Android 15,computeruniverse.net,312.00,Samsung,Tablet PCs,https://cdn.billiger.com/dynimg/7GgOKpWfK68of0p75-xL_RxoPRijqnEs6hE8nUhH7Pc88MgR1b3VHcWvS03VxtgwN_Rw7IDpAeYkSkccxd3A3--mus3EHoWQ-L9xsBMuQjk/Samsung-Galaxy-Tab-S10-Lite-10-9-128-GB-5G-Silver.webp?h=630&w=1200,c00187,"Galaxy Tab S10 Lite 10,9"" 128 GB 5G Silver"
o00902,"Lenovo Laptop ThinkPad L14 Gen 6, 21S6005CGE, 14 Zoll, Intel Core Ultra 5, 1 TB SSD, 32 GB RAM",bueromarkt-ag.de,1353.01,Lenovo,Notebooks,https://cdn.billiger.com/dynimg/m-3y2ijs8vdof0p75-xL_TQOSA0yKLU8KhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwHLxL2mVEyUu6_IbSeRT5hI5SjSW_SLRSJWWBgv4PmIk/Lenovo-ThinkPad-L14-G6-Intel-Core-Ultra-5-225U-32-GB-RAM-1-TB-SSD-Win11-Pro-21S6005CGE.webp?h=630&w=1200,c00635,ThinkPad L14 G6 Intel Core Ultra 5 225U 32 GB RAM 1 TB SSD Win11 Pro 21S6005CGE
o00903,"Apple iPad Pro 13 (M4), 2TB Wi-Fi, Nanotexturglas, Space Sch - Schwarz",Kaufland.de,2510.94,Apple,Tablet PCs,https://cdn.billiger.com/dynimg/XGIR0P-sAv7of0p75-xL_TOh4KLU8SY_6hE8nUhH7Pc88MgR1b3VHcWvS03VxtgwMtlKLeAQDE_jzuq6pzeBUAobwrE1pye6antWj8HYf57/Apple-iPad-Pro-13-7-Generation-2024-2-TB-Wi-Fi-Nanotexturglas-space-schwarz.webp?h=630&w=1200,c00636,"iPad Pro 13"" (7. Generation 2024) 2 TB Wi-Fi Nanotexturglas space schwarz"
o00904,Samsung Galaxy S24 Ultra 5G 512GB Speicher 12GB RAM Black 5.000mAh Akku AI Handy Android 15 Smartphone ohne Simlock ohne Branding,Amazon Marketplace CE,819.99,Samsung,Handys ohne Vertrag,https://cdn.billiger.com/dynimg/1vcUJzuif57of0p75-xL_QHFs1XcW_gL6hE8nUhH7Pc88MgR1b3VHcWvS03VxtgwDWouCtF8Dw0JtcWl7T7-aUKHCpko7dTSArXnZOcEoEa/Samsung-Galaxy-S24-Ultra-5G-Enterprise-Edition-12-GB-RAM-512-GB-Titanium-Black.webp?h=630&w=1200,c00637,Galaxy S24 Ultra 5G Enterprise Edition 12 GB RAM 512 GB Titanium Black
o00905,15 12GB + 512GB White Smartphone,Expert,677.00,Xiaomi,Handys ohne Vertrag,https://cdn.billiger.com/dynimg/-vECMGTLE3tof0p75-xL_QewNewpR_hcKhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwCSbOR_XBwUUAs1CtFud3cmM9LlMJ8TKY0tVPGJCKbjG/Xiaomi-15-5G-512-GB-White.webp?h=630&w=1200,c00280,15 5G 512 GB White
o00906,"Samsung Galaxy S26+ AI Smartphone mit Galaxy AI, Ohne Vertrag, Handy mit Android, 12 GB RAM, 512 GB Speicher, AP Prozessor, 50 MP, Black, 3 Jahre Herstellergarantie [Exklusiv auf Amazon]",Amazon Marketplace CE,859.00,Samsung,Handys ohne Vertrag,https://cdn.billiger.com/dynimg/8rDGcWG0wP8of0p75-xL_RqZ5gfaSEEQqhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwAAy2y46ltj-MTeeLAuaWsHTz6eQTXFI-GrgMi9IFYmp/Samsung-Galaxy-S26-512-GB-Black.webp?h=630&w=1200,c00638,Galaxy S26+ 512 GB Black
o00907,"Samsung QLED 4K Q7FA 55 Zoll (138 cm) UHD Fernseher, Q4 AI Prozessor, Quantum Dot für Reale Farben, 4K Upscaling, Gaming Hub, Knox Security, Kostenlose Inhalte, Samsung Vision AI Smart TV",amazon.de,399.00,Samsung,Fernseher,https://cdn.billiger.com/dynimg/jTON91UFvlWof0p75-xL_RJLDu1ZHA6zahE8nUhH7Pc88MgR1b3VHcWvS03VxtgwO1RUR6BqD3tIdGZDbdsqBEWZiPhRrxpF5pzS3sATSDq/Samsung-GQ55Q7F-55-QLED-4K-Vision-AI-Smart-TV-Q7F.webp?h=630&w=1200,c00639,"GQ55Q7F 55"" QLED 4K Vision AI Smart TV Q7F"
o00908,Xiaomi Redmi Note 15 6GB/128GB Grün,Gomibo.de,182.00,Xiaomi,Handys ohne Vertrag,https://cdn.billiger.com/dynimg/7n06oa5Onapof0p75-xL_TgG4fjiFSa8qhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwNryqeZ7b0GN6HkgGFDxo-cRgWGMcewp0QlSfuhZLX_T/Xiaomi-Redmi-Note-15-4G-6-GB-RAM-128-GB-Forest-Green.webp?h=630&w=1200,c00640,Redmi Note 15 4G 6 GB RAM 128 GB Forest Green
o00909,"Apple MacBook Air - M4 - Apple M4 10-core - 16 GB RAM - 256 GB SSD - 38.91 cm (15.3"") - Blau",Kaufland.de,1074.99,Apple,Notebooks,https://cdn.billiger.com/dynimg/-y7ZYpjAIPRof0p75-xL_QhzbXzZUdMz6hE8nUhH7Pc88MgR1b3VHcWvS03VxtgwENsCdNSuLd8zzsuGa2w3cG8OFSPZ9_5hLWd_sMXTPNN/Apple-MacBook-Air-M4-2025-15-16-GB-RAM-256-GB-SSD-10-Core-GPU-Himmelblau.webp?h=630&w=1200,c00021,MacBook Air M4 2025 15'' 16 GB RAM 256 GB SSD 10-Core GPU Himmelblau
o00910,"XFX Swift Radeon RX 9070 OC White Triple Fan Gaming Edition - 16GB GDDR6, 1x HDMI, 3x DP",notebooksbilliger,637.21,Pine Technology,Grafikkarten,https://cdn.billiger.com/dynimg/ctfccsEpJlxof0p75-xL_Rj_9uK6bU-e6hE8nUhH7Pc88MgR1b3VHcWvS03VxtgwI6wTPesMx2Ooel_mBH28llHJFclhITTYGHUVd69ax8a/Pine-Technology-XFX-Radeon-RX-9070-Swift-OC-White-16-GB-GDDR6-RX-97SWFT3W7.webp?h=630&w=1200,c00641,XFX Radeon RX 9070 Swift OC White Gaming 16 GB GDDR6 (RX-97SWFT3W7)
o00911,"Xiaomi Redmi Note 15 4G NFC 17,2 cm (6,77"") AMOLED Dual-SIM Helio G99  128 GB  6 GB RAM  Android  Glacier Blue  EU",JACOB,176.44,Xiaomi,Handys ohne Vertrag,https://cdn.billiger.com/dynimg/dLMMtiMXgR4of0p75-xL_SrgbW5bFO7gKhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwKcK0VausNru5LHhD09e6gNAKzHQXbaS8YkCHjy1l2BX/Xiaomi-Redmi-Note-15-4G-6-GB-RAM-128-GB-Glacier-Blue.webp?h=630&w=1200,c00242,Redmi Note 15 4G 6 GB RAM 128 GB Glacier Blue
o00912,"Samsung Galaxy Watch8 LTE SM-L335 44 mm, Dark Gray",Amazon Marketplace CE,284.99,Samsung,Smartwatches,https://cdn.billiger.com/dynimg/oNrJxWOCX0Pof0p75-xL_QfJgT0hk6CEahE8nUhH7Pc88MgR1b3VHcWvS03VxtgwEel0M0aObYTBYvUg9e-Abwcxdoc5DpOGJakd6iQW3Rr/Samsung-Galaxy-Watch8-LTE-44-mm-Graphite-Sport-Band-Graphite-M-L.webp?h=630&w=1200,c00586,Galaxy Watch8 LTE 44 mm Graphite Sport Band Graphite M/L
o00913,"Samsung Smartphone Galaxy A17 5G, 256GB, 6,7 Zoll, 8GB RAM, 5G, Android, black",bueromarkt-ag.de,236.99,Samsung,Handys ohne Vertrag,https://cdn.billiger.com/dynimg/SPi1wLmXq7tof0p75-xL_SBiM5q2029YqhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwM56_PAxn8GFjgDii5-shsQJHNxWaykDkX2-lbrf2Ae1/Samsung-Galaxy-A17-5G-256-GB-Black.webp?h=630&w=1200,c00642,Galaxy A17 5G 256 GB Black
o00914,"Samsung QLED Q7F 4K Smart TV 50 Zoll (125 cm) mit AI-Vision, 100% Farbvolumen mit Quantum Dot, HDR10+, Q4 AI Prozessor, One UI Tizen, Wi-Fi, Bluetooth 5.3 und Motion...[Länderversion Ungarisch]",Amazon Marketplace CE,376.00,Samsung,Fernseher,https://cdn.billiger.com/dynimg/CMmkpI-kILhof0p75-xL_TvejXVoYwvwahE8nUhH7Pc88MgR1b3VHcWvS03VxtgwJNGhN5Nhgae9QRB3RPaoicY0y2RiuzgWg-9RsO5ofSy/Samsung-QE50Q7F-50-QLED-4K-Vision-AI-Smart-TV-Q7F-EU-Modell.webp?h=630&w=1200,c00260,"QE50Q7F 50"" QLED 4K Vision AI Smart TV Q7F (EU-Modell)"
o00915,ECOVACS DEEBOT X12 OMNICYCLONE EU Saugroboter,ebay.de,799.00,Ecovacs,Saugroboter,https://cdn.billiger.com/dynimg/x50rhDzi9nMof0p75-xL_S_ioDKAvgpKahE8nUhH7Pc88MgR1b3VHcWvS03VxtgwABDOTujO-q8fT8q9KcaJG0oaqWhpFtnzBSVq94XIt0d/Ecovacs-DEEBOT-X12-OMNICYCLONE-Schwarz.webp?h=630&w=1200,c00350,DEEBOT X12 OMNICYCLONE Schwarz
o00916,"Apple iPad Pro (2025) 11"" 512GB Wi-Fi + 5G Schwarz",coolblue,1442.00,Apple,Tablet PCs,https://cdn.billiger.com/dynimg/PE3B_xJRJNvof0p75-xL_RrWvGfOoC2RqhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwGGOszwLODPKvzn0gKVKqH8nZsW8ZOJaiywLGVzR0d7U/Apple-iPad-Pro-M5-2025-11-Wi-Fi-Cellular-512-GB-Standardglas-Space-Schwarz.webp?h=630&w=1200,c00643,"iPad Pro M5 2025 11"" Wi-Fi + Cellular 512 GB Standardglas Space Schwarz"
o00917,Apple Watch Ultra 3 - 49 mm - natürliches Titan - Silber,Kaufland.de,1113.20,Apple,Smartwatches,https://cdn.billiger.com/dynimg/4AUQ1UrNdkcof0p75-xL_SKcgQVSvftb6hE8nUhH7Pc88MgR1b3VHcWvS03VxtgwGJ4469i8m_5kCtXvVenSUQ2yJJ77_p-_WEs4Rk5cO00/Apple-Watch-Ultra-3-GPS-Cellular-49-mm-Titangehaeuse-Natur-Milanese-Loop-Natur-S.webp?h=630&w=1200,c00644,Watch Ultra 3 GPS + Cellular 49 mm Titangehäuse Natur Milanese Loop Natur S
o00918,"HUAWEI Watch 5 46 Smartwatch Titanarmband, 140-210 mm, Titanium",Media Markt Online Shop,399.00,Huawei,Smartwatches,https://cdn.billiger.com/dynimg/gU6jZqT_KMfof0p75-xL_Ss2du1Lq2UZ6hE8nUhH7Pc88MgR1b3VHcWvS03VxtgwOmQGBivXYIELLVQWX9vuiKMs1ZGRpOvHOwiIpnWJXQq/Huawei-Watch-5-46-mm-silbernes-Titanarmband.webp?h=630&w=1200,c00089,Watch 5 46 mm silbernes Titanarmband
o00919,"De'Longhi Dinamica ECAM 350.55.B Kaffeevollautomat mit LatteCrema Milchsystem, Cappuccino, Espresso und Kaffee auf Knopfdruck, Digitaldisplay, 2-Tassen-Funktion, Großer 1,8 Liter Wassertank, Schwarz",Amazon Marketplace Kitchen,449.00,De'Longhi,Kaffeevollautomaten,https://cdn.billiger.com/dynimg/wpUXO8dJ42xof0p75-xL_T4RDj-6NSYBKhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwG4lSQWXCgde2P9eOBg6SWcfNR16BVNGGq6xqePo3AMT/De-Longhi-Dinamica-ECAM-350-55-B-schwarz.webp?h=630&w=1200,c00480, Dinamica ECAM 350.55 B schwarz
o00920,DJI Flip Drohne Standalone inkl. DJI RC-N3 Quadrokopter,ebay.de,271.99,DJI,Drohnen,https://cdn.billiger.com/dynimg/LLvgeh2N37qof0p75-xL_SqVW6R1NSO0qhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwAkHqJpnJsOm2VvKgp1AhsrQiJAJgeQwUsVNMJqgl2g2/DJI-Flip-DJI-RC-N3.webp?h=630&w=1200,c00547,Flip (DJI RC-N3)
o00921,15 bar espressomaschine weiß Smeg ECF02WHEU - Weiß,Kaufland.de,307.79,Smeg,Espressomaschinen,https://cdn.billiger.com/dynimg/-RuDLAGw8n-of0p75-xL_SWj9b7cZK60KhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwFQBy8zedwCa0xv-cAdLB-vocV1dNjIJKGqwkxWhxUA6/Smeg-Espressomaschine-ECF02WHEU-Weiss.webp?h=630&w=1200,c00105,Espressomaschine ECF02WHEU Weiß
o00922,Braun B1000s 143219 Folienrasierer Schwarz,Thalia.de,76.99,Braun,Elektrische Rasierer,https://cdn.billiger.com/dynimg/ivyAdM4bLwTof0p75-xL_Sh7Ipi7jXwqKhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwIIqTvfJgj6yiGTtLn0O9EV98PphNa72h_gw8s6YvJiA/Braun-Series-5-51-B1000s.webp?h=630&w=1200,c00645,Series 5 51-B1000s
o00923,"ASUS ExpertBook B1 B1503CVA-S76993X 15,6"" FHD Core 5 210H 16GB/512GB Win11 Pro",Cyberport,744.67,Asus,Notebooks,https://cdn.billiger.com/dynimg/fEYWnUJvKW5of0p75-xL_SqX5KCImqLVqhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwEzDDzvAxJ53YxUWMBpMC1LT7PovPByCeLdxb_GtUudP/Asus-ExpertBook-B1-15-6-Intel-Core-Ultra-5-210H-16-GB-RAM-512-GB-SSD-Win11-Pro-Gentle-Grey.webp?h=630&w=1200,c00111,"ExpertBook B1 15,6"" Intel Core Ultra 5 210H 16 GB RAM 512 GB SSD Win11 Pro Gentle Grey"
o00924,Cube Nuride Hybrid Pro 800 Rot Modell 2026 - 54 CM,Fahrrad-XXL,2849.99,Cube,E-Bikes,https://cdn.billiger.com/dynimg/Wm33Olil709of0p75-xL_R7sSKCBB8nB6hE8nUhH7Pc88MgR1b3VHcWvS03VxtgwHmxno-Xnj0lFqXD_WpsqpxfSRXAB6hOXLAIEC8_sy1X/Cube-Nuride-Hybrid-Pro-800-28-Zoll-RH-54-cm-Diamant-chilli-n-black.webp?h=630&w=1200,c00575,Nuride Hybrid Pro 800 28 Zoll RH 54 cm Diamant chilli ́n ́black
o00925,Apple 11-Zoll-iPad Pro Wi-Fi + Cellular (2025) 512 GB mit Standardglas - Space Black,Joybuy,1599.00,Apple,Tablet PCs,https://cdn.billiger.com/dynimg/PE3B_xJRJNvof0p75-xL_RrWvGfOoC2RqhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwGGOszwLODPKvzn0gKVKqH8nZsW8ZOJaiywLGVzR0d7U/Apple-iPad-Pro-M5-2025-11-Wi-Fi-Cellular-512-GB-Standardglas-Space-Schwarz.webp?h=630&w=1200,c00643,"iPad Pro M5 2025 11"" Wi-Fi + Cellular 512 GB Standardglas Space Schwarz"
o00926,"Apple 13 Zoll MacBook Air (M5, 2026), 10-Core CPU und 10-Core GPU, 16 GB, 1 TB SSD – Silber (Deutsches QWERTZ-Tastaturlayout)",Joybuy,1449.00,Apple,Notebooks,https://cdn.billiger.com/dynimg/JII50qxxUc4of0p75-xL_SWr_NWC20MpqhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwHS7C5Z6fv9hbhk0BlBdGBS_CZEUnYDszZLhd_KlWBg_/Apple-MacBook-Air-M5-2026-13-6-16-GB-RAM-1-TB-SSD-10-Core-GPU-Silber.webp?h=630&w=1200,c00579,"MacBook Air M5 2026 13,6'' 16 GB RAM 1 TB SSD 10-Core GPU Silber"
o00927,"Samsung Galaxy Tab S10 Lite - Tablet - Android 15 - 128 GB - 27.7 cm (10.9"") - Koralle",Kaufland.de,310.99,Samsung,Tablet PCs,https://cdn.billiger.com/dynimg/GLp2G9cflmlof0p75-xL_RowATHeIxiV6hE8nUhH7Pc88MgR1b3VHcWvS03VxtgwFInYJNrlkmNIvG1QcTbBWYr6WXltNRa-stDundH46bO/Samsung-Galaxy-Tab-S10-Lite-10-9-128-GB-Wi-Fi-Red.webp?h=630&w=1200,c00471,"Galaxy Tab S10 Lite 10,9"" 128 GB Wi-Fi Red"
