offer_id,title,merchant_id,category_id,category_label,cluster_id,cluster_label
o03044,sony bravia kd43xf8096bu 43 smart 4k ultra hd hdr led tv,7,2614,TVs,c04433,Sony Bravia KD-43XF8096
o03045,motorola moto e4 plus iron grey 3gb ram 16gb,5,2612,Mobile Phones,c00102,Moto E4 Plus
o03046,lg 65uk6400 65 inch ultra hd 4k smart tv,30,2614,TVs,c04665,LG 65UK6400PLF
o03047,amica bk296.3 integrated 50/50 fridge freezer,7,2622,Fridge Freezers,c44479,Amica BK296.3FA Integrated
o03048,canon eos m10 csc camera with 15 45mm lens white,105,2617,Digital Cameras,c39115,Canon EOS M10 + 15-45mm IS STM
o03049,hk stock oukitel c8 2gb 16gb fingerprint identification 5.5 inch,62,2612,Mobile Phones,c00999,Oukitel C8 Dual SIM
o03050,bosch serie 2 free standing dishwasher in white,31,2619,Dishwashers,c40465,Bosch SMS24AW01G White
o03051,bosch kiv87vs30g 177cm serie 4 integrated 70/30 fridge freezer,301,2622,Fridge Freezers,c44162,Bosch KIV87VS30G White Integrated
o03052,bosch kif52af30,119,2623,Fridges,c46632,Bosch KIF52AF30 Integrated
o03053,smeg fab10lo 55cm orange retro refrigerator left hand hinge orange,301,2623,Fridges,c46293,Smeg FAB10LO Orange
o03054,smeg fab30lfo 60cm retro fridge freezer left hand hinge orange,301,2622,Fridge Freezers,c44578,Smeg FAB30LFO Orange
o03055,intel pentium 4 2 ghz socket 478 oem,51,2615,CPUs,c06362,Intel Pentium 4 2.0GHz Socket 478 400MHz bus Tray
o03056,whirlpool supreme clean built in dishwasher wic3c26uk,186,2619,Dishwashers,c40804,Whirlpool WIC3C26UK Integrated
o03057,linsar 24 hd ready led tv,132,2614,TVs,c04588,Linsar 24LED1700
o03058,loewe individual 40 compose 3d alu silver,156,2614,TVs,c05834,Loewe Individual 40 Compose 3D
o03059,samsung ue65nu8000 65 4k ultra hd hdr led smart tv with 5 year warranty,6,2614,TVs,c04426,Samsung UE65NU8000
o03060,samsung m5520 32 full hd smart led tv,10,2614,TVs,c04456,Samsung UE32M5520
o03061,samsung 2018 65 inch q8f qled certified ultra hd premium hdr 1500 smart 4k tv,30,2614,TVs,c04488,Samsung QE65Q8FN
o03062,htc 7 trophy mobile phone,48,2612,Mobile Phones,c01501,HTC 7 Trophy
o03063,samsung d600,48,2612,Mobile Phones,c01801,Samsung SGH-D600 Black
o03064,hewlett packard enterprise xeon l5520 2.26ghz 8mb l3 box processor,64,2615,CPUs,c07615,HP Intel Xeon DP Quad-core L5520 2.26GHz Socket 1366 1066MHz bus Upgrade Tray
o03065,gorenje einbau mikrowelle schwarz bm251s7xg,298,2618,Microwaves,c39838,Gorenje BM251S7XG Black
o03066,miele k12010s 2 larder fridge a energy rating 55cm wide white,43,2623,Fridges,c46982,Miele K 12010 S-2 White
o03067,samsung galaxy a3 black 2017,8,2612,Mobile Phones,c00019,Samsung Galaxy A3 SM-A320F
o03068,nordmende wm1064wh washing machine,294,2620,Washing Machines,c42699,Nordmende WM1064WH
o03069,samsung mc32j7055ct 32l 3200w freestanding microwave stainless steel,17,2618,Microwaves,c39717,Samsung MC32J7055CT Stainless Steel
o03070,lg oled55c8pla 55 4k ultra hd hdr smart oled tv,32,2614,TVs,c04443,LG OLED55C8PLA
o03071,hewlett packard enterprise intel xeon e5 2640 2.5ghz 15mb l3 processor,14,2615,CPUs,c06529,HP Intel Xeon E5-2640 2.5GHz Upgrade Tray
o03072,bosch einbaumikrowelle edelstahl bfr634gs1,298,2618,Microwaves,c39951,Bosch BFR634GS1 Stainless Steel
o03073,britannia ff montana r montana american fridge freezer with ice and water dispenser gloss red,6,2622,Fridge Freezers,c44988,Britannia Montana Red
o03074,de dietrich dkc7340x dx1 built in combi microwave for tall housing platinum,301,2618,Microwaves,c39916,De Dietrich DKC7340X Stainless Steel
o03075,intel core i5 lynnfield 750 4x 2.66ghz socket 1156 quad core cpu processor retail boxed 3yr warranty,121,2615,CPUs,c06608,Intel Core I5-750 2.66GHz Socket 1156 Box
o03076,gorenje obrb153r volkswagen camper freestanding fridge in burgundy,294,2623,Fridges,c46215,Gorenje OBRB153R Red
o03077,panasonic lumix dmc ft30 digital camera blue,88,2617,Digital Cameras,c38852,Panasonic Lumix DMC-FT30
o03078,bosch kgv33vl31g fridge freezer low frost 194 94 litres a s/steel look,131,2622,Fridge Freezers,c44055,Bosch KGV33VL31G Stainless Steel
o03079,samsung b3210 mobile phone,48,2612,Mobile Phones,c01561,Samsung Corby TXT B3210
o03080,iphone 7 32gb black mn8x2b/a wc01,26,2612,Mobile Phones,c00003,Apple iPhone 7 32GB
o03081,lg 60pb5600 60 plasma tv,60,2614,TVs,c04980,LG 60PB5600
o03082,samsung galaxy ace smartphone 3g s5830 sim free handset only,3,2612,Mobile Phones,c00318,Samsung Galaxy Ace
o03083,hotpoint aquarius wmaqf641g a 6kg 1400 spin washing machine in graphite,125,2620,Washing Machines,c42071,Hotpoint WMAQF641G
o03084,sharp r959slmaa combination microwave 40 litre 900 watt silver,17,2618,Microwaves,c39895,Sharp R959SLMAA Silver
o03085,245litre built in fridge freezer class a,123,2622,Fridge Freezers,c44206,Hotpoint HMCB5050AA
o03086,samsung ue65nu7300 65 inch curved ultra hd freeview 4k certified hdr smart tv,19,2614,TVs,c04617,Samsung UE65NU7300
o03087,essentials c50bs16 60/40 fridge freezer silver,7,2622,Fridge Freezers,c45410,Essentials C50BS16
o03088,panasonic nne271wmbpq microwave oven 800w 20litre,160,2618,Microwaves,c39965,Panasonic NN-E271WMBPQ White
o03089,hotpoint rlaav22p fridge under counter freestanding 55 centimeter white,3,2623,Fridges,c46208,Hotpoint RLAAV22P White
o03090,aeg mbe2657dm,119,2618,Microwaves,c40110,AEG MBE2657D-M Stainless Steel
o03091,washer dryer with ecobubble technology,347,2620,Washing Machines,c41923,Samsung WD90J6A10AW
o03092,siemens ki86sad40 einbau k hl gefrier kombination flachscharnier technik softeinzug mit t rd mpfung eek a,298,2622,Fridge Freezers,c45018,Siemens KI86SAD40 Integrated
o03093,smeg integrated microwave oven in stainless steel,31,2618,Microwaves,c39815,Smeg FMI017X Stainless Steel
o03094,hotpoint bhwd1291 integrated washer dryer 1200rpm 6 5kg 5kg b rated,128,2620,Washing Machines,c42164,Hotpoint BHWD1291
o03095,built in fully integrated dishwasher,347,2619,Dishwashers,c40466,Bosch SMV68TD06G Integrated
o03096,panasonic nrbn34aw2b frost free fridge freezer white,150,2622,Fridge Freezers,c45702,Panasonic NRBN34AW2B White
o03097,swan sre10010rn mini fridge red,22,2623,Fridges,c46514,Swan SRE10010RN Red
o03098,siemens einbau mikrowelle mit dampfgarfunktion edelstahl co565ags0,298,2618,Microwaves,c40001,Siemens CO565AGS0 Stainless Steel
o03099,whirlpool amw 731ix electric 31l 2300w stainless steeloven electric oven 31l 2300w 31l 2300w 800w,17,2618,Microwaves,c40149,Whirlpool AMW 731/IX Stainless Steel
o03100,smeg fi360lx freezer,324,2621,Freezers,c43598,Smeg FI360LX Integrated
o03101,1600rpm washing machine 7kg load class a white,123,2620,Washing Machines,c42122,Hotpoint WMBF763P
o03102,samsung ww90k6410qw 9kg 1400rpm ecobubble addwash a,293,2620,Washing Machines,c42121,Samsung WW90K6410QW
o03103,static fridge freezer,347,2622,Fridge Freezers,c44599,Fridgemaster MC50165S Silver
o03104,bosch nofrost 2 door 60/40 fridge freezer kgn34xw35g,3,2622,Fridge Freezers,c44058,Bosch KGN34XW35G White
o03105,sony led tv in black,31,2614,TVs,c04433,Sony Bravia KD-43XF8096
o03106,bosch supersilence geschirrsp ler 45 cm unterbauger t edelstahl spu66ts00e,298,2619,Dishwashers,c41124,Bosch SPU66TS00E Stainless Steel
o03107,statesman chf150 chest freezer,332,2621,Freezers,c43621,Statesman CHF150 White
o03108,bosch waschmaschine wayh2891,298,2620,Washing Machines,c42842,Bosch WAYH2891
o03109,nokia 6710 navigator mobile phone,48,2612,Mobile Phones,c01621,Nokia 6710 Navigator
o03110,sony cyber shot dscw810b compact camera gun metal,7,2617,Digital Cameras,c38861,Sony Cyber-shot DSC-W810
o03111,swan free standing larder fridge in red,31,2623,Fridges,c46362,Swan SR11050RN Red
o03112,aeg l7fee865r/l7fee865r,98,2620,Washing Machines,c42127,AEG L7FEE865R
o03113,neff s41e50n1gb full size integrated dishwasher,7,2619,Dishwashers,c40518,Neff S41E50N1GB Stainless Steel
o03114,samsung rs54n3103sa no frost side by side american fridge freezer silver,15,2622,Fridge Freezers,c44168,Samsung RS54N3103SA/EU Graphite
o03115,constructa stand k hl /gefrier kombination edelstahl look ck539el30,298,2622,Fridge Freezers,c45793,Constructa CK539EL30 Stainless Steel
o03116,cyrus outdoor mobile phone cm6 black dual sim unlocked sto sicher staubgesch tzt waterproofdual sim,3,2612,Mobile Phones,c00395,Cyrus CM 6 Dual SIM
o03117,tower t24008 digital solo microwave with 6 power levels 800 w 20 litre black,17,2618,Microwaves,c40014,Tower T24008 Black
o03118,samsung ecobubble free standing washing machine in white,31,2620,Washing Machines,c42098,Samsung WW70J5555MW
o03119,intel xeon w 2135 processor 8.25m cache 3.70 ghz 8.3mb box,45,2615,CPUs,c05988,Intel Xeon W-2135 3.7GHz  Box
o03120,lec int800fz built in freezer euronics,179,2621,Freezers,c43928,Lec INT800FZ Integrated
o03121,samsung ww10m86dqoo quickdrive addwash washing machine in graphite 10k,128,2620,Washing Machines,c41929,Samsung WW10M86DQOO
o03122,sony ericsson f305 mobile phone,48,2612,Mobile Phones,c01687,Sony Ericsson F305
o03123,siemens kg39nvw35g freestanding frost free fridge freezer in white,6,2622,Fridge Freezers,c44183,Siemens KG39NVW35G White
o03124,hotpoint aquarius free standing washing machine in graphite,31,2620,Washing Machines,c41998,Hotpoint WMAQF641P
o03125,panasonic kx tu349 uk sim free mobilephone champagne,17,2612,Mobile Phones,c01146,Panasonic KX-TU349
o03126,miele g6825scixxl 14 place ultra efficient semi integrated dishwasher with cutlery tray,6,2619,Dishwashers,c40730,Miele G6825SCI XXL Stainless Steel
o03127,beko csg1582b 55cm fridge freezer in black,3,2622,Fridge Freezers,c44593,Beko Beko CSG1582B Black
o03128,bosch mikrowellenger t 28cm/38cm bfr634gs1,300,2618,Microwaves,c39951,Bosch BFR634GS1 Stainless Steel
o03129,panasonic lumix dmc tz80 digital camera black,88,2617,Digital Cameras,c38853,Panasonic Lumix DMC-TZ80
o03130,lg 60uh770v 60 inch super ultra hd 4k smart tv webos 2016 model silver,17,2614,TVs,c04911,LG 60UH770V
o03131,smeg cvb20lne1freestanding vertical 170l to blackfreezer vertical 170l 20kg/24h sn st a black,3,2621,Freezers,c43352,Smeg CVB20LNE1 Black
o03132,neff s515t80d0g 60cm fully integrated dishwasher,130,2619,Dishwashers,c40516,Neff S515T80D0G Integrated
o03133,swisstone 450090 sc 710 unlocked,17,2612,Mobile Phones,c00384,Swisstone SC710 Dual SIM
o03134,smeg di4 1,341,2619,Dishwashers,c41749,Smeg DI4-1 Integrated
o03135,samsung galaxy note edge,48,2612,Mobile Phones,c01261,Samsung Galaxy Note Edge
o03136,sharp vestel r360slm solo microwave,293,2618,Microwaves,c39711,Sharp R360SLM
o03137,washing machine,347,2620,Washing Machines,c42423,AEG L9FSC949R
o03138,amica fdr2213b 144x55cm 208l freestanding top mount fridge freezer black,15,2622,Fridge Freezers,c44627,Amica FDR2213B Black
o03139,hotpoint hmcb7030aadf built in frost free fridge freezer 70 30 combi a rated,131,2622,Fridge Freezers,c44287,Hotpoint HMCB7030AADF
o03140,bosch serie 4 kge49vi4ag freestanding fridge freezer stainless steel,130,2622,Fridge Freezers,c44127,Bosch KGE49VI4AG Stainless Steel
o03141,bosch gud15a55 freezer,324,2621,Freezers,c43637,Bosch GUD15A55
o03142,hewlett packard enterprise intel xeon e5 2603 1.8ghz 10mb l3 processor,64,2615,CPUs,c07071,HP Intel Xeon E5-2603 1.8GHz Upgrade Tray
o03143,smeg fab28rg1 fridge freezer,324,2623,Fridges,c47441,Smeg FAB28RG1 Yellow
o03144,swan sr11035bn under counter fridge black,22,2623,Fridges,c46450,Swan SR11035BN Black
o03145,bosch serie 6 integrated slimline dishwasher in stainless steel,31,2619,Dishwashers,c40521,Siemens SPV66TX01E Integrated
o03146,samsung rb29fsrndww/rb29fsrndww,98,2622,Fridge Freezers,c44134,Samsung RB29FSRNDWW White
o03147,sharp combination microwave r959slmaa silver,22,2618,Microwaves,c39895,Sharp R959SLMAA Silver
o03148,panasonic lumix dmc gx80 digital camera body,258,2617,Digital Cameras,c39079,Panasonic Lumix DMC-GX80
o03149,whirlpool art 9810/a fridge freezer,324,2622,Fridge Freezers,c45879,Whirlpool ART 9810/A+ Integrated
o03150,nokia 8110 4g yellow,24,2612,Mobile Phones,c00140,Nokia 8110 4G
o03151,bosch spv66tx01e serie 6 45cm fully integrated dishwasher,301,2619,Dishwashers,c40521,Siemens SPV66TX01E Integrated
o03152,liebherr gp3513,134,2621,Freezers,c43526,Liebherr GP 3513 White
o03153,aeg atb8101vnx/atb8101vnx,98,2621,Freezers,c43436,AEG ATB8101VNX Stainless Steel
o03154,liebherr ksl2630,134,2623,Fridges,c46189,Liebherr Ksl 2630 Comfort Stainless Steel
o03155,hk stock leagoo kiicaa mix 3gb 32gb dual back cameras fingerprint,62,2612,Mobile Phones,c00983,Leagoo KIICAA Mix Dual SIM
o03156,smeg fridges and freezers minibar fab5rbl 220 240 v,314,2623,Fridges,c46381,Smeg FAB5RBL Black
o03157,1400rpm washing machine 12kg load class a white,123,2620,Washing Machines,c41955,Whirlpool FSCR12441
o03158,electrolux esl7550ro integrated dishwasher,338,2619,Dishwashers,c40800,Electrolux ESL7550RO Integrated
o03159,bosch spv69t80eu dishwasher,324,2619,Dishwashers,c41658,Bosch SPV69T80EU Integrated
o03160,sony kd43xe7073su 43 inch smart 4k ultra hd tv,22,2614,TVs,c04993,Sony Bravia KD-43XE7073
o03161,cubot cheetah 2 gold 5.5 32gb 4g dual sim unlocked sim free,53,2612,Mobile Phones,c00584,Cubot Cheetah 2 Dual SIM
o03162,corei7 7700k3.6ghz 8mbsmartcache box,90,2615,CPUs,c05855,Intel Core i7-7700K 4.2GHz  Box
o03163,whirlpool integrated fridge freezer in white,31,2622,Fridge Freezers,c44203,Whirlpool ART 228/80 A+/SF Integrated
o03164,samsung rz28h6100sa 60cm freezer with all around cooling system silver,1,2621,Freezers,c43735,Samsung RZ28H6100SA Silver
o03165,fridgemaster mcf306 113cm wide 306litre chest freezer white,3,2621,Freezers,c43578,Fridgemaster MCF306 White
o03166,beko free standing larder fridge in silver,31,2623,Fridges,c46891,Beko LP1671DS Silver
o03167,philips 6700 series 50pus6703/12 led tv led tvs 127 cm 50 3840 x 2160 pixels,3,2614,TVs,c04794,Philips 50PUS6703
o03168,motorola u9 purple mobile phone,48,2612,Mobile Phones,c01707,Motorola MOTO U9
o03169,privileg geschirrsp ler schalterblende silber rcic 3c26,298,2619,Dishwashers,c41106,Privileg RCIC 3C26 Integrated
o03170,liebherr einbau k hlschrank comfort mit biocool ik 2324,298,2623,Fridges,c46250,Liebherr IK 2324 Comfort Integrated
o03171,intel quad core i5 7640x unlocked cpu,30,2615,CPUs,c05875,Intel Core i5 7640X 4GHz  Box
o03172,blackview bv8000 pro 4g smartphone ip68 5.0 inch android 7.0 mtk6757 octa core 2.3ghz 6gb ram 64gb rom 16.0mp rear camera nfc otg fingerprint sensor gray,3,2612,Mobile Phones,c00569,Blackview BV8000 Pro Dual SIM
o03173,nokia 3109 classic mobile phone,48,2612,Mobile Phones,c01761,Nokia 3109 Classic
o03174,liebherr ik2764 fridges,293,2623,Fridges,c46232,Liebherr IK 2764 Premium Integrated
o03175,easypix w 1400 digital camera 14 mpix black/blue dustproof underwater camera front display,16,2617,Digital Cameras,c39151,Easypix Aquapix W1400 Active
o03176,sony mobile xperia xz series mobile phone in blue,31,2612,Mobile Phones,c00031,Sony Xperia XZ1
o03177,samsung ue65hu7200 65 ultra hd led smart tv,75,2614,TVs,c05735,Samsung UE65HU7200
o03178,bosch ksv33vw3pg upright fridge white,130,2623,Fridges,c46155,Bosch KSV33VW3PG White
o03179,smeg dd612 12 place semi integrated dishwasher stainless steel control panel,6,2619,Dishwashers,c40741,Smeg DD612 Stainless Steel
o03180,samsung 64gb silver galaxy s8 sm g955fzsabtu,33,2612,Mobile Phones,c00013,Samsung Galaxy S8+ 64GB
o03181,amd ad340xokhjbox athlon x2 340,17,2615,CPUs,c05949,AMD Athlon X2 340 3.2GHz Box
o03182,bosch kge58bi40,119,2622,Fridge Freezers,c45271,Bosch KGE58BI40 Stainless Steel
o03183,kitchenaid iconic kcfma 60150r tall fridge right hinge almond cream,7,2623,Fridges,c46734,Kitchenaid KCFMA 60150R Cream
o03184,49inch hdr 4k uhd led smart tv wifi freeview hd,123,2614,TVs,c04445,LG 49UK6300PLB
o03185,nokia lumia 520 8gb sim free windows smartphone white,3,2612,Mobile Phones,c00669,Nokia Lumia 520
o03186,siemens geschirrsp ler sn215w02ee,119,2619,Dishwashers,c41421,Siemens SN215W02EE White
o03187,amd epyc 7551 2 ghz 32 kerne 64 mb ps7551bdafwof,36,2615,CPUs,c05985,AMD EPYC 7551 2.0GHz Tray
o03188,fujitsu xeon dp e55202.26ghz 8mb tlc ecc 5.86gt qpi quad core cpu 80w with heatpipe 1066mhz fsb vt/dbs/turbo boost,17,2615,CPUs,c07557,Fujitsu Intel Xeon X5520 2.26GHz Socket 1366 3000MHz bus Upgrade Tray
o03189,candy cvs1492d3 smart 9kg 1400rpm freestanding washing machine white,15,2620,Washing Machines,c42077,Candy CVS 1492D3/1-80
o03190,hoover hl1492d3 link with one touch 9kg 1400 spin freestanding washing machine white with white door,15,2620,Washing Machines,c41905,Hoover HL1492D3
o03191,smeg sc445mx 60cm cucina built in microwave for tall housing stainless steel,301,2618,Microwaves,c39738,Smeg SC445MX Stainless Steel
o03192,neff s511a50x1g 12 place fully integrated dishwasher,6,2619,Dishwashers,c40473,Neff S511A50X1G Integrated
o03193,samsung sm g950fzkabtu galaxy s8 64gb in midnight black,32,2612,Mobile Phones,c00006,Samsung Galaxy S8 64GB
o03194,samsung ecobubble free standing washer dryer in white,31,2620,Washing Machines,c42374,Samsung WD80J5A10AW
o03195,gorenje gefrierschrank f6152ax eek a,298,2621,Freezers,c43745,Gorenje F6152AX Stainless Steel
o03196,amd phenom ii x4 850 3.30ghz 2mb cache 95w am3 quad core socket am3 retail box cpu processor inc fan and heatsink,121,2615,CPUs,c07214,AMD Phenom II X4 850 3.3GHz Socket AM3 2000MHz Box
o03197,hotpoint wmjlf842p freestanding washing machine 8kg load a energy rating 1400rpm spin white,43,2620,Washing Machines,c42990,Hotpoint WMJLF842P
o03198,samsung galaxy s8 plus,21,2612,Mobile Phones,c00013,Samsung Galaxy S8+ 64GB
o03199,apple iphone xr ios 6.1 4g lte sim free 64gb blue,43,2612,Mobile Phones,c00124,Apple iPhone XR 64GB
o03200,bosch wiw28300gb serie 6 integrated washing machine 1400rpm 8kg a,128,2620,Washing Machines,c41862,Bosch WIW28300GB
o03201,liebherr cbnef 4815 freestanding fridge freezer comfort,294,2622,Fridge Freezers,c44568,Liebherr CBNef 4815 Comfort Stainless Steel
o03202,intel bx80637g2130 pentium g2130 dual core cpu 3.2ghz processor socket 1155 3mb ivy bridge 55w intel graphics retail enhanced intel speedstep technology,3,2615,CPUs,c06985,Intel Pentium G2130 3.2GHz Box
o03203,philips tv 7300 led tv in metallic silver,31,2614,TVs,c05263,Philips 55PUS7383
o03204,aeg fee62600pm 13 place semi integrated dishwasher stainless steel control panel,6,2619,Dishwashers,c40653,AEG FEE62600PM Stainless Steel
o03205,gorenje k hl gefrier kombi h 185 cm nrk 6192 mr,300,2622,Fridge Freezers,c45192,Gorenje NRK6192MR Red
o03206,smeg single door freezer cvb20rne black,314,2621,Freezers,c43353,Smeg CVB20RNE1 Black
o03207,iceking cfap66w 66litre a chest freezer,180,2621,Freezers,c43552,Iceking CF60AP White
o03208,lg 55uk7550p 55 4k hdr smart webos led tv magic remote,131,2614,TVs,c04468,LG 55UK7550
o03209,lg 32la620v 32 3d led tv,60,2614,TVs,c05824,LG 32LA620V
o03210,bosch kgv36vl32g fridge freezer,129,2622,Fridge Freezers,c44089,Bosch KGV36VL32G Stainless Steel
o03211,hewlett packard enterprise intel xeon processor x5570 kit bl460c g6 2.93ghz 8mb l2 box processor,64,2615,CPUs,c07579,HP Intel Xeon DP Quad-core X5570 2.93GHz Socket 1366 Upgrade Tray
o03212,electrolux ern1401aow,338,2623,Fridges,c46973,Electrolux ERN1401AOW Integrated
o03213,microwave 17 de gorenje mo mo de 17,17,2618,Microwaves,c40452,Gorenje MO17DE Stainless Steel
o03214,siemens einbau k hlautomat flachschanier technik ki18lv62 eek a,298,2623,Fridges,c46662,Siemens KI18LV62 Integrated
o03215,85litre upright freezer class a white,123,2621,Freezers,c43327,Lec U5511W White
o03216,amica stand k hlschrank wei vks15460w,298,2623,Fridges,c47079,Amica VKS 15460 W White
o03217,siemens ki31rvs30g iq300 coolefficiancy,313,2623,Fridges,c46638,Siemens KI31RVS30G Integrated
o03218,bosch kiv38x22gb/kiv38x22gb,98,2622,Fridge Freezers,c44039,Bosch KIV38X22GB Integrated
o03219,alcatel 5099d 2balwe2 15 24 cm 6 zoll 3v,2,2612,Mobile Phones,c00167,Alcatel 3V Dual SIM
o03220,swan standard microwave sm3080n chrome,22,2618,Microwaves,c39897,Swan SM3080N Stainless Steel
o03221,blomberg fnt4550,134,2621,Freezers,c43268,Blomberg FNT4550 White
